epoch_id,title,method_family,layer,verdict,bucket,bucket_source,dichotomy_side,licence_effect,la_touched,plan_hash,completed,artifact_paths
EPOCH-078,"SPATIAL — glyph-size ECONOMY OF EFFORT: are frequent signs drawn SMALLER (a spatial Zipf's-law-of-abbreviation analog), controlling for sign class, cross-site?",F23_SPATIAL,L2,"GLYPH_SIZE_FREQUENCY_ECONOMY_CROSS_SITE (mechanical, independently verified) — more FREQUENT signs are drawn systematically SMALLER: r_all=-0.351 over 89 signs (frequency-shuffle perm p=0.0004), a spatial ECONOMY-OF-EFFORT / Zipf's-law-of-abbreviation analog in the glyph modality. It SURVIVES the sign-class control (within the homogeneous AB syllabary r_AB=-0.317, perm p=0.005; within class A r_A=",POSITIVE_RELATIVE,field,CROSS_SITE,none,True,see epochs/EPOCH-078/plan_hash.txt,2026-07-09,epochs/EPOCH-078/prereg.md; epochs/EPOCH-078/plan_hash.txt; epochs/EPOCH-078/machinery.py; epochs/EPOCH-078/result.json; reports/EPOCH078_REPORT.md
EPOCH-079,"SPATIAL — inter-glyph SPACING regularity: is within-line horizontal spacing a deliberate ruled/monospaced-like layout (pitch more uniform than a random gap-allocation), cross-site?",F23_SPATIAL,L2,"SPACING_REGULAR_CROSS_SITE (mechanical, independently verified) — inter-glyph horizontal spacing within a line is REGULAR (ruled / monospaced-like), far beyond a random gap-allocation null: global median doc pitch-CV = 0.329 over 246 docs vs random-composition null-median 0.743 (perm p=0.0 over 2000 draws; ratio 0.44). Observed center-to-center pitches are roughly half as variable as a random allo",POSITIVE_RELATIVE,field,CROSS_SITE,none,True,see epochs/EPOCH-079/plan_hash.txt,2026-07-09,epochs/EPOCH-079/prereg.md; epochs/EPOCH-079/plan_hash.txt; epochs/EPOCH-079/machinery.py; epochs/EPOCH-079/result.json; reports/EPOCH079_REPORT.md
EPOCH-080,"SPATIAL — VERTICAL line spacing regularity: is row-to-row pitch a deliberate ruled/regular layout (ruled horizontal lines / page grid), beyond a clustering-conditional random row-a",F23_SPATIAL,L2,"LINE_SPACING_REGULAR_CROSS_SITE (mechanical rule; coordinator-adjudicated null; independently verified) — vertical row-to-row spacing (line pitch) is a deliberate ruled/regular layout, far more uniform than a clustering-conditional random row-allocation null: global median doc line-pitch-CV = 0.118 over 197 docs vs conditional null-median 0.354 (perm p=0.0 over 2000 draws; conservative ratio 0.33;",POSITIVE_RELATIVE,field,CROSS_SITE,none,True,see epochs/EPOCH-080/plan_hash.txt,2026-07-09,epochs/EPOCH-080/prereg.md; epochs/EPOCH-080/plan_hash.txt; epochs/EPOCH-080/machinery.py; epochs/EPOCH-080/result.json; epochs/EPOCH-080/COORDINATOR_NOTE.md; reports/EPOCH080_REPORT.md
EPOCH-081,"SPATIAL — LEFT-MARGIN anchoring: are rows left-justified (left edge aligned, right edge ragged), beyond an edge-exchangeability swap null, cross-site? (third 2D-layout axis: ANCHOR",F23_SPATIAL,L2,"LEFT_MARGIN_ANCHORED_SITE_LOCAL (mechanical, independently verified) — rows are LEFT-ANCHORED (left edge aligned, right edge ragged = left-justified layout) GLOBALLY (S_obs=+0.459, edge-swap null ~ -0.026, perm p=2e-4; median normalized left-edge spread 0.66 vs right-edge spread 1.25; 65.5% of docs left-tighter-than-right), but the effect is SITE-LOCAL to Haghia Triada: HT strongly left-anchored (",SITE_LOCAL,field,SITE_LOCAL,none,True,see epochs/EPOCH-081/plan_hash.txt,2026-07-09,epochs/EPOCH-081/prereg.md; epochs/EPOCH-081/plan_hash.txt; epochs/EPOCH-081/machinery.py; epochs/EPOCH-081/result.json; reports/EPOCH081_REPORT.md
EPOCH-082,"HARDENING — is the 2D-ruled-grid (E079 h-spacing + E080 v-line-spacing) ROBUST to the row-detection method, or an artifact of the shared 0.6x-median-glyph-height clustering thresho",F23_SPATIAL,L2,"MACHINERY_UNINFORMATIVE (mechanical, coordinator-confirmed) — the epoch does NOT certify the 2D-grid's robustness because its own false-positive positive-control cannot be calibrated: the pitch-CV metric conflates ruled-grid spacing with fixed-glyph-width regularization, so glyph-level random layouts are flagged as regular (FP 0.20 worker / up to 1.00 coordinator). The RAW threshold-sweep is nonet",BOUNDED_NEGATIVE,field,NO_INFERENCE,none,True,see epochs/EPOCH-082/plan_hash.txt,2026-07-09,epochs/EPOCH-082/prereg.md; epochs/EPOCH-082/plan_hash.txt; epochs/EPOCH-082/machinery.py; epochs/EPOCH-082/result.json; epochs/EPOCH-082/run_output.json; epochs/EPOCH-082/COORDINATOR_NOTE.md
EPOCH-083,Is E079's horizontal pitch-regularity DELIBERATE even spacing or a glyph-WIDTH artifact? (width-preserving random-gap null; QUALIFIES E079). Successor of the E082 hardening caveat.,F23_SPATIAL,L2,"HORIZONTAL_REGULARITY_WIDTH_DRIVEN (mechanical, PC-passed, coordinator-verified) — E079's horizontal center-to-center pitch-regularity is driven by uniform glyph WIDTH (E076), NOT by deliberate even GAP spacing. Against a WIDTH-PRESERVING random-gap null (keep each glyph's actual width + row span, randomize only the gaps), the observed pitch-CV is NOT below the null (global 0.338 vs 0.271, perm_p=",QUALIFICATION,field,QUALIFICATION,none,True,see epochs/EPOCH-083/plan_hash.txt,2026-07-09,epochs/EPOCH-083/prereg.md; epochs/EPOCH-083/plan_hash.txt; epochs/EPOCH-083/machinery.py; epochs/EPOCH-083/result.json; epochs/EPOCH-083/run_output.json; epochs/EPOCH-083/COORDINATOR_NOTE.md; reports/EPOCH083_REPORT.md
EPOCH-084,Is E080's VERTICAL line-spacing regularity DELIBERATE or a line-HEIGHT artifact? (height-preserving random-gap null; CONFIRMS/hardens E080). Symmetric partner of E083.,F23_SPATIAL,L2,"LINE_SPACING_DELIBERATE_CROSS_SITE (mechanical, PC-passed, coordinator-verified) — E080's vertical line-spacing regularity is DELIBERATE, not a row-height artifact. Against a HEIGHT-PRESERVING random-gap null (keep each row's height + column span, randomize only the inter-line gaps), the observed line-pitch-CV is significantly BELOW the null (global 0.111 vs 0.161, perm_p=0.002, ratio 0.69), signi",POSITIVE_RELATIVE,field,CROSS_SITE,none,True,see epochs/EPOCH-084/plan_hash.txt,2026-07-09,epochs/EPOCH-084/prereg.md; epochs/EPOCH-084/plan_hash.txt; epochs/EPOCH-084/machinery.py; epochs/EPOCH-084/result.json; epochs/EPOCH-084/run_output.json; epochs/EPOCH-084/COORDINATOR_NOTE.md; reports/EPOCH084_REPORT.md
EPOCH-085,Do scribes mark the document HEADING (top spatial row) with LARGER glyphs than the body — a size-based visual hierarchy — and is it cross-site or a site register? DISTINCT axis: gl,F23_SPATIAL,L2,"HEADING_SIZE_HIERARCHY_SITE_LOCAL (mechanical, PC-passed, coordinator-verified) — a heading-size hierarchy (top/first spatial row drawn with LARGER glyphs than the body) is a HAGHIA TRIADA register, NOT a cross-site Linear A convention. Per-doc log area-ratio R = log(median first-row glyph AREA / median rest AREA); global median S_obs=+0.048 is NOT significant vs a random-row-as-heading null (perm",SITE_LOCAL,field,SITE_LOCAL,none,True,see epochs/EPOCH-085/plan_hash.txt,2026-07-09,epochs/EPOCH-085/prereg.md; epochs/EPOCH-085/plan_hash.txt; epochs/EPOCH-085/machinery.py; epochs/EPOCH-085/result.json; epochs/EPOCH-085/run_output.json; reports/EPOCH085_REPORT.md
EPOCH-086,"Does the TOP (first) spatial row carry MORE glyphs than lower rows (a full/header line), cross-site or site-local — and is it WIDTH/geometry-driven or a deliberately PACKED header?",F23_SPATIAL,L2,"HEADER_ROW_LONGER_SITE_LOCAL (mechanical, PC-passed, coordinator-verified) — the TOP (first) spatial row carries MORE glyphs than lower rows (a longer 'header line'), but this is a HAGHIA TRIADA register, NOT a cross-site convention, AND it is WIDTH/geometry-driven (a full-width top line), NOT a deliberately packed header. Per-doc log COUNT-ratio R = log(count(first row)/mean count(rest)); global ",SITE_LOCAL,field,SITE_LOCAL,none,True,see epochs/EPOCH-086/plan_hash.txt,2026-07-09,epochs/EPOCH-086/prereg.md; epochs/EPOCH-086/plan_hash.txt; epochs/EPOCH-086/machinery.py; epochs/EPOCH-086/result.json; epochs/EPOCH-086/run_output.json; reports/EPOCH086_REPORT.md
EPOCH-087,"Do HT's three document-layout registers (justification E081, heading-size E085, header-length E086) CO-OCCUR in the same docs (a coherent formal-layout TEMPLATE) or are they statis",F23_SPATIAL,L2,"LAYOUT_REGISTERS_DEPENDENT_HT (mechanical, PC-passed, coordinator-verified) — Haghia Triada's three document-layout registers (left-justification E081, heading-size E085, header-length E086) are statistically DEPENDENT (jointly NON-independent), BUT via a MIXED-sign structure, NOT a coherent all-positive 'formal template'. Coherence C = mean|pairwise Spearman| = 0.160 exceeds a per-column-independ",SITE_LOCAL,field,SITE_LOCAL,none,True,see epochs/EPOCH-087/plan_hash.txt,2026-07-09,epochs/EPOCH-087/prereg.md; epochs/EPOCH-087/plan_hash.txt; epochs/EPOCH-087/machinery.py; epochs/EPOCH-087/result.json; reports/EPOCH087_REPORT.md
EPOCH-088,Is E087's heading-size<->header-length TRADEOFF a fixed first-row INK BUDGET (total header glyph-area ~ constant) or a soft tendency? Mechanism test on the HT header row.,F23_SPATIAL,L2,"HEADER_INK_NOT_BUDGETED (mechanical, PC-passed, coordinator-verified) — E087's heading-size <-> header-length tradeoff (Spearman -0.189) is a SOFT design tendency, NOT the byproduct of a fixed first-row INK BUDGET. The CV of first-row total ink (sum of glyph areas) across 140 HT docs is 0.639, only marginally below the independence null (random median-area * random count) median 0.714 (ratio 0.896",BOUNDED_NEGATIVE,field,BOUNDED_NEGATIVE,none,True,see epochs/EPOCH-088/plan_hash.txt,2026-07-09,epochs/EPOCH-088/prereg.md; epochs/EPOCH-088/plan_hash.txt; epochs/EPOCH-088/machinery.py; epochs/EPOCH-088/result.json; reports/EPOCH088_REPORT.md
EPOCH-089,"Is the header row's horizontal WRITING WIDTH (x-extent) constrained to a roughly fixed width, explaining E087's size<->count tradeoff (after E088 rejected a fixed INK budget)? Mech",F23_SPATIAL,L2,"HEADER_WIDTH_CONSTRAINED (mechanical, PC-passed, coordinator-verified) — the header (first) row's horizontal WRITING EXTENT is significantly MORE constant than random glyph assembly, i.e. it fits a roughly fixed writing WIDTH; this is the likely mechanism for E087's heading-size <-> header-length tradeoff (which E088 showed is NOT a fixed ink/area budget). The CV of first-row x-extent (max glyph r",SITE_LOCAL,field,SITE_LOCAL,none,True,see epochs/EPOCH-089/plan_hash.txt,2026-07-09,epochs/EPOCH-089/prereg.md; epochs/EPOCH-089/plan_hash.txt; epochs/EPOCH-089/machinery.py; epochs/EPOCH-089/result.json; reports/EPOCH089_REPORT.md
EPOCH-090,Is E089's header WIDTH-constraint HEADER-SPECIFIC or a DOC-WIDE property (all rows fit a bounded writing width)? Confound-check qualifying E089.,F23_SPATIAL,L2,"WIDTH_CONSTRAINT_DOC_WIDE (mechanical verdict; PC adjudicated -> conclusion banked on coordinator reconstruction, Art. XVII) -- E089's header width-constraint is NOT header-specific; it is a DOC-WIDE property. Header rows and body rows are equally width-constrained: ratio_header (extent-CV / assembly-null) = 0.747, ratio_body = 0.755-0.757 -- both ~25% more width-regular than random glyph assembly",QUALIFICATION,field,QUALIFICATION,none,True,see epochs/EPOCH-090/plan_hash.txt,2026-07-09,epochs/EPOCH-090/prereg.md; epochs/EPOCH-090/plan_hash.txt; epochs/EPOCH-090/machinery.py; epochs/EPOCH-090/result.json; epochs/EPOCH-090/COORDINATOR_NOTE.md; reports/EPOCH090_REPORT.md
EPOCH-091,"Blinded Linear B Turing reaction-diffusion calibration: does graph RD (Schnakenberg/GM, mechanically-verified Turing instability) recover vowel/consonant/role classes from blinded ",F11_TURING_MORPHOGENESIS,L2,TURING_LINEAR_B_RECOVERY_NULL (mechanical) -- a graph reaction-diffusion (Turing) system on blinded Linear B sign graphs does NOT recover phonetic class structure via its diffusion-driven instability above negative controls. Turing conditions verified on Schnakenberg + Gierer-Meinhardt across all 4 graph views; PC fires 5/5. But: best blinded-LB role recovery (FORMULA/GM macro-F1 0.765) is MATCHED,BOUNDED_NEGATIVE,field,BOUNDED_NEGATIVE,none,False,a0a843961c89f3eed3714ed4413a715543ca5fc929a5e8776af98b1685ecc71e,2026-07-09,epochs/EPOCH-091/prereg.md; epochs/EPOCH-091/plan_hash.txt; epochs/EPOCH-091/rd.py; epochs/EPOCH-091/graphs.py; epochs/EPOCH-091/evaluate.py; epochs/EPOCH-091/e091_calibration.py; epochs/EPOCH-091/result.json; epochs/EPOCH-091/COORDINATOR_NOTE.md; morphogenesis/PREREGISTRATION.md
EPOCH-092,Turing-specificity: is any blinded-LB class recovery due to diffusion-driven morphogenesis vs generic graph clustering (spectral/eigenmap-kmeans/eigenmap-GMM/Louvain/linear-diffusi,F11_TURING_MORPHOGENESIS,L2,GENERIC_GRAPH_CLUSTERING (TURING_NOT_NEEDED) (mechanical) -- graph reaction-diffusion (Turing) morphogenesis is NOT specifically required on blinded Linear B: a generic graph-clustering baseline matches or beats Turing on EVERY channel. role: linear-diffusion 0.798 > Turing 0.675 (eigenmap-kmeans 0.636 ~ Turing); vowel: Louvain 0.491 and eigenmap-kmeans 0.490 > Turing 0.453; consonant: linear-diff,BOUNDED_NEGATIVE,field,BOUNDED_NEGATIVE,none,False,16b9f7b4b2007ac2f59f8f05400b50e8fbde95ad3ac49884f4b0ded4550becfd,2026-07-09,epochs/EPOCH-092/prereg.md; epochs/EPOCH-092/plan_hash.txt; epochs/EPOCH-092/e092_specificity.py; epochs/EPOCH-092/rd.py; epochs/EPOCH-092/graphs.py; epochs/EPOCH-092/evaluate.py; epochs/EPOCH-092/result.json; reports/EPOCH092_REPORT.md
EPOCH-093,LB->LA degradation surface: 108-cell (token_budget x min_count x seed) factorial degrading LB toward LA data scale; is LA above/below the detection threshold for the generic-best g,F11_TURING_MORPHOGENESIS,L2,"LINEAR_A_ABOVE_THRESHOLD (mechanical) -- at Linear A's data scale (~4245 tokens, nearest cell 4000) the generic-best graph method's blinded-LB vowel-class recovery beats BOTH its permutation floor AND a frequency-only baseline (and a degree-only baseline) in 100% of subsamples, with a margin over frequency (+0.13) that is STABLE across the full 2000->43868-token range. So LA's DATA VOLUME is suffi",QUALIFICATION,field,QUALIFICATION,none,True,7114e97fb49b2ac21d2e459f428232e5cb82a2c48c35dd2e5ba27ebcb7e5bd8e,2026-07-09,epochs/EPOCH-093/prereg.md; epochs/EPOCH-093/plan_hash.txt; epochs/EPOCH-093/e093_degradation.py; epochs/EPOCH-093/graphs.py; epochs/EPOCH-093/evaluate.py; epochs/EPOCH-093/result.json; reports/EPOCH093_REPORT.md
EPOCH-094,"Sequence/segmentation morphogenesis: does an RD activator-domain boundary cue recover blinded-LB word boundaries vs transition-surprisal / branching-entropy / random, held-out?",F11_TURING_MORPHOGENESIS,L2,"SEGMENTATION_MORPHOGENESIS_NULL (mechanical) -- an RD/morphogenesis boundary cue (activator-domain differences |u(a)-u(b)| over the G_POSITION sign-type graph) carries NO word-boundary signal on blinded LB: morphogenesis boundary-F1 0.310 ~ random 0.304, while a generic transition-surprisal cue recovers boundaries well (0.650) and branching entropy partially (0.369). The result is architectural: a",BOUNDED_NEGATIVE,field,BOUNDED_NEGATIVE,none,False,d6618319780925724af1bed6cf70e9819e8b52d6a7b69a2b8345e22c45c4b963,2026-07-09,epochs/EPOCH-094/prereg.md; epochs/EPOCH-094/plan_hash.txt; epochs/EPOCH-094/e094_segmentation.py; epochs/EPOCH-094/rd.py; epochs/EPOCH-094/graphs.py; epochs/EPOCH-094/result.json; reports/EPOCH094_REPORT.md
EPOCH-095,"Geographic/scribal morphogenesis: does an RD document-community process recover LA site structure vs spectral/Louvain/length-confound/random, balanced across sites?",F11_TURING_MORPHOGENESIS,L2,"GEOGRAPHIC_MORPHOGENESIS_NULL (mechanical) -- morphogenesis does not recover LA site/regional structure from blinded document sign-content beyond the confound floor (morphogenesis ARI 0.019 vs length-only 0.059, random 0.000). BROADER FINDING: once site imbalance is controlled (balanced to 80 docs/site), NO method recovers site communities from document sign-content -- spectral 0.011, Louvain 0.04",BOUNDED_NEGATIVE,field,BOUNDED_NEGATIVE,none,True,d04b895422a278bcec2a6196df7347d914b067bd8509a85074a2d0a95a1b7d29,2026-07-09,epochs/EPOCH-095/prereg.md; epochs/EPOCH-095/plan_hash.txt; epochs/EPOCH-095/e095_geographic.py; epochs/EPOCH-095/rd.py; epochs/EPOCH-095/evaluate.py; epochs/EPOCH-095/result.json; reports/EPOCH095_REPORT.md
EPOCH-096,Frozen Linear A application: only families/params that passed E091 calibration + E092 specificity gate; anonymous classes / segmentation / regional classes at L2/L3; held-out LOSO/,F11_TURING_MORPHOGENESIS,,2026-07-09,OTHER,heuristic,,,,,,
EPOCH-097,Error-correcting-code + belief-propagation decoding: masked-sign reconstruction via BP over a sign factor graph (bidirectional + skip-2 redundancy) vs unigram/local/random; blinded,F12_CROSS_DISCIPLINARY,L2,"ECC_BP_SUPPORTED on the LB CALIBRATION, but LA_TRANSFER_NEGATIVE (the LA objective is a NULL) -- headline is the transfer failure (Art. XV / brief S15: LB success is not LA evidence). On blinded LB, BP message-passing clearly beats local context and unigram (bp_loopy 0.307 / bp_bidir 0.279 vs best-local 0.158 vs unigram 0.044 vs random 0.003), and the advantage survives degrading LB to LA token sc",BOUNDED_NEGATIVE,field,BOUNDED_NEGATIVE,none,True,a6217b483f644221a003815d3b2cf4e7a0f8b969e1313edc052801ce88203809,2026-07-09,epochs/EPOCH-097/prereg.md; epochs/EPOCH-097/plan_hash.txt; epochs/EPOCH-097/e097_ecc_bp.py; epochs/EPOCH-097/result.json; reports/EPOCH097_REPORT.md
EPOCH-098,"Spin-glass / Potts energy-landscape identifiability: signed-coupling Potts over sign classes, simulated annealing, ground-state degeneracy + anchor-injection phase-transition sweep",F12_CROSS_DISCIPLINARY,L2,"POTTS_NULL (mechanical) -- the context-similarity Potts energy landscape does NOT make the linguistic (vowel) class system identifiable, and anchor injection produces NO identifiability transition. On blinded LB the landscape has a NEAR-UNIQUE minimum (inter-run overlap 0.997, using all 5/5 states -- NOT a trivial single-cluster collapse) but that minimum is ORTHOGONAL to vowel classes: free-spin ",BOUNDED_NEGATIVE,field,BOUNDED_NEGATIVE,none,True,217d1217af299cc6e9fbc41e25e0e3b790b11fe23be65eba6f1da3da762da15f,2026-07-09,epochs/EPOCH-098/prereg.md; epochs/EPOCH-098/plan_hash.txt; epochs/EPOCH-098/e098_potts.py; epochs/EPOCH-098/result.json; reports/POTTS_SPIN_GLASS_IDENTIFIABILITY.md
EPOCH-099,Causal source separation + confound disentanglement: ICA/NMF/PCA source separation + leave-one-frequency-band-out + deconfounding invariance test on the blinded-LB vowel signal vs ,F12_CROSS_DISCIPLINARY,L2,"CAUSAL_INVARIANT_STRUCTURE_SUPPORTED on blinded LINEAR B (LB-calibration positive; NOT an LA claim). The weak vowel-class signal survives BOTH nuisance interventions: leave-one-frequency-band-out F1 0.437 (> within-band 0.388, >> chance 0.200 -- vowel is predictable even for signs whose FREQUENCY band was never in training) AND deconfounded (frequency-residualized) LOFO F1 0.467. A frequency compo",QUALIFICATION,field,QUALIFICATION,none,True,71c147b73a5daed8aaf2ef9104ccf3c2e182d58ea926ba6a20264377060b155e,2026-07-09,epochs/EPOCH-099/prereg.md; epochs/EPOCH-099/plan_hash.txt; epochs/EPOCH-099/e099_causal.py; epochs/EPOCH-099/result.json; reports/CAUSAL_SOURCE_SEPARATION.md
EPOCH-100,Topological data analysis: H0 persistence (persistent connected components) over the sign context-distance filtration; do persistent communities align with linguistic classes vs me,F12_CROSS_DISCIPLINARY,L2,"PERSISTENT_STRUCTURE_GENERIC (mechanical) -- persistent H0 communities EXIST and are inventory-stable (LA persistent-partition stability across min_count 2 vs 3 inventories ARI 0.729) but do NOT align with linguistic classes on blinded LB: best persistent-partition vowel ARI -0.002 (~0, BELOW the metric-permutation null p95 0.023 AND the frequency-matched null p95 0.024), consonant best ARI 0.019.",BOUNDED_NEGATIVE,field,BOUNDED_NEGATIVE,none,True,ba2f9021b0a1f36fdea488a40cc04f7dd15ae721c365623f2f60df63cd65e41e,2026-07-09,epochs/EPOCH-100/prereg.md; epochs/EPOCH-100/plan_hash.txt; epochs/EPOCH-100/e100_tda.py; epochs/EPOCH-100/result.json; reports/TOPOLOGICAL_PERSISTENCE.md
EPOCH-101,"Global network-flow constrained decipherment benchmark: capacity-Hungarian global assignment vs local-NN/random; Stage-A known-target blinded LB, Stage-B target-free LA; does globa",F12_CROSS_DISCIPLINARY,L2,"GLOBAL_ASSIGNMENT_SELECTS_ARBITRARY_REPRESENTATIVE (mechanical) -- global optimization does NOT reduce LA ambiguity beyond the anchor-lattice null. Stage A (blinded LB, KNOWN target): global assignment barely beats local nearest-neighbor (global 0.485 vs local 0.466, +0.019 -- BELOW the +0.11 margin the PC shows global achieves when it genuinely helps; random 0.167), i.e. even WITH a target the gl",BOUNDED_NEGATIVE,field,BOUNDED_NEGATIVE,none,True,6103a3682489f4be638dfa59e879a00558c30adc9dababa8c99ee32ece92d7a2,2026-07-09,epochs/EPOCH-101/prereg.md; epochs/EPOCH-101/plan_hash.txt; epochs/EPOCH-101/e101_networkflow.py; epochs/EPOCH-101/result.json; reports/GLOBAL_NETWORK_FLOW.md
EPOCH-102,Cross-method synthesis + frozen LA application: dependency-adjusted independence audit of the vowel-class relation across method families + absolute-value gate; frozen LA relative-,F12_CROSS_DISCIPLINARY,L2,"SYNTHESIS_NO_INDEPENDENT_CHANNELS (mechanical) -- the honest terminal state of the cross-disciplinary batch. The ONLY above-null structure (vowel-class co-occurrence communities; best ARI 0.176) rests on a SINGLE independent channel (context co-occurrence): eigenmap + ICA + morphogenesis (E091) + Potts (E098) + persistence (E100) ALL share that one lineage (eigenmap|ica agreement 0.979), so under ",BOUNDED_NEGATIVE,field,BOUNDED_NEGATIVE,none,True,203d26982a0b3764847b8a459edeb7c1d3bff0e6f4c5d4870d4a85c863c534df,2026-07-09,epochs/EPOCH-102/prereg.md; epochs/EPOCH-102/plan_hash.txt; epochs/EPOCH-102/e102_synthesis.py; epochs/EPOCH-102/result.json; reports/CROSS_METHOD_SYNTHESIS.md
EPOCH-103,A- prefixation strong-lead adjudication: segmentation/inventory robustness (>=2 schemes) + best-of-universe maxT + LOMO + matched adaptive null for the campaign's strongest LA posi,F4,L2,"REPLICATED_RELATIVE_CONSTRAINT -- A- is the TOP best-of-universe maxT survivor at family-adjusted p<=.01 under ALL 3/3 independent segmentation schemes, including the harder function-restricted numeral-anchored ledger-head scheme (n=467, A-initial=28, A z=7.49 still rank-1). PC power+calibration clean; conclusion invariant to leave-one-method-out (E022/E023/E024 each independently p<.01). A- gradu",POSITIVE_RELATIVE,field,LA_POSITIVE,none,True,1f8c82a3bdfa74b47d490d3b99c1fb8228c4514316bb52281096bcc04dae9747,2026-07-09,epochs/EPOCH-103/prereg.md; epochs/EPOCH-103/plan_hash.txt; epochs/EPOCH-103/machinery.py; epochs/EPOCH-103/result.json
EPOCH-104,Campaign-wide adaptive null: run the actual E103 graduation machinery end-to-end on structure-matched signal-free nulls; measure false-graduated-finding rate + maxT-ablation + plan,campaign_wide,NA,CAMPAIGN_NULL_GATES_LOAD_BEARING -- the campaign's discipline machinery does NOT fabricate graduated findings on signal-free data: full-machinery false-graduation 0.5% (CP95 upper 2.35%) vs 30.5% when the correlation-aware best-of-universe maxT deflation is ablated. The maxT deflation is the load-bearing gate (60x false-positive suppression); multi-scheme replication retains full power (40/40). Th,METHODOLOGY,field,METHODOLOGY_VALIDATION,none,True,a06fe20ab706fc5be9653a4003fa3de11a8be1959d1454e67678bb303be4f474,2026-07-09,epochs/EPOCH-104/prereg.md; epochs/EPOCH-104/plan_hash.txt; epochs/EPOCH-104/machinery.py; epochs/EPOCH-104/result.json
EPOCH-105,"Cross-epoch dependency-aware synthesis + campaign closure: generate the master epoch table, reconciliation table, and all machine-readable closure JSON from the append-only ledger ",campaign_wide,NA,"CLOSURE_SYNTHESIS_COMPLETE -- the campaign is scientifically closeable: all epochs terminal, one graduated RELATIVE finding (A- prefixation, E103), one adjudicated strong lead (same), the discipline machinery certified load-bearing (E104), the single prospective seal frozen (E004 FRACTION_ORDER_ANETAKI_SEAL). Dependency-adjusted independent-channel count for the durable structure = 1 (context co-o",METHODOLOGY,field,METHODOLOGY_VALIDATION,none,True,46234581f3bb6564c2fbab534f9ada71e5d2477928ebb41e23812a57642c5313,2026-07-09,epochs/EPOCH-105/prereg.md; epochs/EPOCH-105/plan_hash.txt; epochs/EPOCH-105/machinery.py; final/CAMPAIGN_FINAL_STATE.json; final/EPOCHS_001_TO_FINAL_MASTER_TABLE.csv
