source_file,doc_id,site,support,locus,seq,context_word,logogram,integer,fraction_seq,uncertain,restored,damaged,is_kuro,parser
HTtexts,HT 28,Haghia Triada,tablet,b.4,231,JA-QIf,VINa,6,,0,0,0,0,D
HTtexts,HT 28,Haghia Triada,tablet,b.5,232,WI-DI-NA,OLE+DI *608,3,,0,0,0,0,D
HTtexts,HT 28,Haghia Triada,tablet,b.5,233,VINa,,3,,0,0,0,0,D
HTtexts,HT 28,Haghia Triada,tablet,b.6,234,,,,E,0,0,0,0,D
HTtexts,HT 29,Haghia Triada,tablet,.1,235,RU-MA-TA,,2,,0,1,0,0,D
HTtexts,HT 29,Haghia Triada,tablet,.2,236,,,1,,0,1,0,0,D
HTtexts,HT 29,Haghia Triada,tablet,.2,237,PA-JA-RE,,2,,0,1,0,0,D
HTtexts,HT 29,Haghia Triada,tablet,.3,238,DI-JA-I,,2,,0,1,0,0,D
HTtexts,HT 29,Haghia Triada,tablet,.4,239,SA-*323-MI,,1,,0,0,0,0,D
HTtexts,HT 29,Haghia Triada,tablet,.4-5,240,KI-TA,,2,,0,1,0,0,D
HTtexts,HT 29,Haghia Triada,tablet,.5,241,A-RE-DA-I,,2,,0,0,0,0,D
HTtexts,HT 29,Haghia Triada,tablet,.6,242,KA-DU-MA-NE,,1,,0,0,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.1,243,SI,,4,,0,0,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.2,244,,,14,J,0,1,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.2,245,FIC,,7,D,0,0,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.2,246,VINa,,8,J,0,0,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.3,247,OLE+TA *615,,,DD,0,0,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.3,248,QA++PU *510,,,D,1,1,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.3,249,SA-RA-RA,,,J,0,0,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.3-4,250,BOSm,,1,,0,0,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.4,251,KI-RO,*303,8,,0,0,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.4,252,FIC,,,DD,0,0,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.5,253,VINa,,,J,0,0,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.5,254,BOSm,,1,,0,1,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.5,255,,,,D,0,1,0,0,D
HTtexts,HT 88.5,Haghia Triada,za,.5,256,OLE+TA *615,,,D,0,0,0,0,D
HTtexts,HT 31,Haghia Triada,gorila,.2,257,,,5,,0,1,0,0,D
HTtexts,HT 31,Haghia Triada,gorila,.2,258,*402VAS+QA-PA3,,10,,0,0,0,0,D
HTtexts,HT 31,Haghia Triada,gorila,.2,259,*415VAS+SU-PU,,10,,0,0,0,0,D
HTtexts,HT 31,Haghia Triada,gorila,.3,260,*416VAS+KA-RO-PA3,,10,,0,1,0,0,D
HTtexts,HT 31,Haghia Triada,gorila,.3,261,SA-JA-MA,,30,,0,1,0,0,D
HTtexts,HT 31,Haghia Triada,gorila,.4,262,,,10,,0,1,0,0,D
HTtexts,HT 31,Haghia Triada,gorila,.4-5,263,KI-DE-MA-*323-NA,vest. *402VAS+,400,,0,1,1,0,D
HTtexts,HT 31,Haghia Triada,gorila,.5,264,*402VAS+SU-PA3-RA,,300,,0,0,0,0,D
HTtexts,HT 31,Haghia Triada,gorila,.6,265,*402VAS+PA-TA-QE,,3000,,0,0,0,0,D
HTtexts,HT 6b.2;,Haghia Triada,za,.1,266,SA-RA2,*308,,J,0,0,0,0,D
HTtexts,HT 6b.2;,Haghia Triada,za,.1,267,OLE+NE *612,,,JK,0,0,0,0,D
HTtexts,HT 6b.2;,Haghia Triada,za,.1,268,QA++PU *510,,1,K,1,1,0,0,D
HTtexts,HT 6b.2;,Haghia Triada,za,.2,269,QA++RE *508,,1,,1,1,0,0,D
HTtexts,HT 6b.2;,Haghia Triada,za,.2,270,MI+JA+RU *550,,1,,0,0,0,0,D
HTtexts,HT 6b.2;,Haghia Triada,za,.3,271,SU-RE,,108,,0,0,0,0,D
HTtexts,HT 6b.2;,Haghia Triada,za,.3,272,DI,,65,,0,0,0,0,D
HTtexts,HT 6b.2;,Haghia Triada,za,.4,273,RE,,104,,0,1,0,0,D
HTtexts,HT 6b.2;,Haghia Triada,za,.4,274,DI,,53,,0,0,0,0,D
HTtexts,HT 33,Haghia Triada,tablet,.2,275,QA++RE+PU *509,,1,E,1,1,0,0,D
HTtexts,HT 33,Haghia Triada,tablet,.3,276,,,3,,0,1,0,0,D
HTtexts,HT 33,Haghia Triada,tablet,.3,277,MI+JA+KA *552,,,D,0,0,0,0,D
HTtexts,HT 33,Haghia Triada,tablet,.4,278,*305,,90,,0,0,0,0,D
HTtexts,HT 33,Haghia Triada,tablet,.4,279,*341+PI *646,,100,,0,0,0,0,D
HTtexts,HT 33,Haghia Triada,tablet,.4,280,PA3+QE *537,,100,,0,0,0,0,D
HTtexts,HT 34,Haghia Triada,tablet,.2,281,,,,B,0,1,0,0,D
HTtexts,HT 34,Haghia Triada,tablet,.3,282,E GRA,,200,,0,1,0,0,D
HTtexts,HT 34,Haghia Triada,tablet,.3,283,E+ *525,,2,HK,0,1,0,0,D
HTtexts,HT 34,Haghia Triada,tablet,.4,284,QA++RE *508,,,E,1,1,0,0,D
HTtexts,HT 34,Haghia Triada,tablet,.5,285,MI+JA+RU *550,,245,,0,0,0,0,D
HTtexts,HT 34,Haghia Triada,tablet,.6,286,SA+MU+KU *521,,100,,0,0,0,0,D
HTtexts,HT 34,Haghia Triada,tablet,.6,287,PA3,,70,,0,0,0,0,D
HTtexts,HT 34,Haghia Triada,tablet,.6,288,KI-RO,,307,,0,1,0,0,D
HTtexts,HT 34,Haghia Triada,tablet,.7,289,E+KA *526,,,K,0,0,0,0,D
HTtexts,HT 34,Haghia Triada,tablet,.7,290,PU,,,F,0,0,0,0,D
HTtexts,HT 35,Haghia Triada,tablet,.1-2,291,I-KU-TA,*303,1,,0,0,0,0,D
HTtexts,HT 35,Haghia Triada,tablet,.2,292,MI+JA+RU *550,,,B,0,0,0,0,D
HTtexts,HT 35,Haghia Triada,tablet,.2,293,OLE+RI *614,,,B,0,0,0,0,D
HTtexts,HT 35,Haghia Triada,tablet,.2,294,*308,,,B,0,0,0,0,D
HTtexts,HT 35,Haghia Triada,tablet,.3,295,,,5,E,0,0,0,0,D
HTtexts,HT 35,Haghia Triada,tablet,.3,296,QA++PU *510,,,K,1,1,0,0,D
HTtexts,HT 35,Haghia Triada,tablet,.4,297,VINa,,,D,0,0,0,0,D
HTtexts,HT 36,Haghia Triada,tablet,.1-2,298,JE-DI,*307+*307 *638 GRA+QE *578,2044,J,0,1,0,0,D
HTtexts,HT 36,Haghia Triada,tablet,.2-3,299,DU-ZU-WA,,7,J,0,0,0,0,D
HTtexts,HT 36,Haghia Triada,tablet,.5,300,,,6,,0,1,0,0,D
HTtexts,HT 37,Haghia Triada,tablet,.3,301,,,6,,0,1,0,0,D
HTtexts,HT 37,Haghia Triada,tablet,.4,302,KI-*310-RE,,1,,0,0,0,0,D
HTtexts,HT 37,Haghia Triada,tablet,.5,303,KA-KI,,11,,0,0,0,0,D
HTtexts,HT 37,Haghia Triada,tablet,.5,304,A,,15,,0,0,0,0,D
HTtexts,HT 37,Haghia Triada,tablet,.6,305,QE,,17,,0,1,0,0,D
HTtexts,HT 38,Haghia Triada,tablet,.2,306,DA-RO-PA,*403VAS,1,,0,0,0,0,D
HTtexts,HT 38,Haghia Triada,tablet,.2,307,SUS,,1,,0,0,0,0,D
HTtexts,HT 38,Haghia Triada,tablet,.2,308,OVIS,,3,,0,0,0,0,D
HTtexts,HT 38,Haghia Triada,tablet,.2-3,309,KA+A *554 *118,,3,,0,0,0,0,D
HTtexts,HT 38,Haghia Triada,tablet,.3,310,TELA+KU *535: 54+81,,2,,0,0,0,0,D
HTtexts,HT 38,Haghia Triada,tablet,.3,311,TELA+*312 *536: 54+312,,1,,0,0,0,0,D
HTtexts,HT 39,Haghia Triada,tablet,.1,312,TA-I-*123,,10,,0,1,0,0,D
HTtexts,HT 39,Haghia Triada,tablet,.2,313,KU-RE-JU,,8,,0,1,0,0,D
HTtexts,HT 39,Haghia Triada,tablet,.3,314,SA-MA-TI,,10,,0,1,0,0,D
HTtexts,HT 39,Haghia Triada,tablet,.5,315,KU-RO,*407VAS+A *657,100,,0,1,0,1,D
HTtexts,HT 39,Haghia Triada,tablet,.6,316,KU+ *564,,2,,0,1,0,0,D
HTtexts,HT 40+76,Haghia Triada,tablet,.1,317,NU-DU-*331,TE GRA,207,,0,0,0,0,D
HTtexts,HT 40+76,Haghia Triada,tablet,.2,318,KI-DA-TA,GRA,134,,0,1,0,0,D
HTtexts,KH 32.1,Khania,gorila,a.2,319,QE-TU,,10,,0,1,0,0,D
HTtexts,KH 32.1,Khania,gorila,a.3,320,*305 *304,,10,,0,0,0,0,D
HTtexts,KH 32.1,Khania,gorila,a.3,321,RE *304,,10,,0,0,0,0,D
HTtexts,KH 32.1,Khania,gorila,a.4,322,MI-DA-NI PA-JA,,2,DD,0,0,0,0,D
HTtexts,HT 42,Haghia Triada,tablet,.1-2,323,TA,&#149 SI+SE *529 &#149 TE &#149 OLE+KI *618 OLE+U *610,87,,0,1,0,0,D
HTtexts,HT 42,Haghia Triada,tablet,.2-3,324,SA-*315/RO,OLE+KI *618 OLE+U *610,822,,0,1,0,0,D
HTtexts,HT 42,Haghia Triada,tablet,.3-5,325,KU,OLE+ vest. OLE+MI *622,2,,0,1,1,0,D
HTtexts,HT 42,Haghia Triada,tablet,.6-7,326,RE-TU,OLE+KI *618,,JE,0,1,0,0,D
HTtexts,HT 117a.7),Haghia Triada,tablet,.1-2,327,MA-SI-DU PA-*342-I,I GRA+PA *574,5,,0,1,0,0,D
HTtexts,HT 44,Haghia Triada,tablet,a.2,328,OLE+KI *617,,3,,0,1,0,0,D
HTtexts,HT 44,Haghia Triada,tablet,a.2,329,OLE+U *610,,5,,0,1,0,0,D
HTtexts,HT 44,Haghia Triada,tablet,a.3,330,OLE+RA *616,,5,,0,0,0,0,D
HTtexts,HT 44,Haghia Triada,tablet,a.3,331,OLIV,,1,,0,1,0,0,D
HTtexts,HT 44,Haghia Triada,tablet,a.4,332,FIC,,1,,0,1,0,0,D
HTtexts,HT 44,Haghia Triada,tablet,b.2,333,,,5,,0,1,0,0,D
HTtexts,HT 44,Haghia Triada,tablet,b.3,334,VINa,,75,,0,1,0,0,D
HTtexts,HT 44,Haghia Triada,tablet,b.4,335,,,18,,0,1,0,0,D
HTtexts,HT 44,Haghia Triada,tablet,b.5,336,,,10,,0,1,0,0,D
HTtexts,HT 45+71,Haghia Triada,tablet,a.2,337,*86 *305,,2,,0,1,0,0,D
HTtexts,HT 45+71,Haghia Triada,tablet,a.3,338,*318 *305,,2,,0,1,0,0,D
HTtexts,HT 45+71,Haghia Triada,tablet,b.1,339,,,8,DD,0,1,0,0,D
HTtexts,HT 45+71,Haghia Triada,tablet,b.2,340,KU,,,E,0,1,0,0,D
HTtexts,HT 45+71,Haghia Triada,tablet,b.3,341,*318 *305,,7,,0,0,0,0,D
HTtexts,HT 45+71,Haghia Triada,tablet,b.3-4,342,PA--A,,20,B,0,1,0,0,D
HTtexts,HT 45+71,Haghia Triada,tablet,b.4,343,KU,,,E,0,0,0,0,D
HTtexts,HT 45+71,Haghia Triada,tablet,b.5,344,KU,,,E,0,0,0,0,D
HTtexts,HT 46,Haghia Triada,tablet,a.1,345,MU-RU,,1,,0,1,0,0,D
HTtexts,HT 46,Haghia Triada,tablet,a.2,346,KU-RO,,43,J,0,1,0,1,D
HTtexts,HT 46,Haghia Triada,tablet,b.2,347,,,16,J,0,1,0,0,D
HTtexts,HT 46,Haghia Triada,tablet,b.3,348,,,24,,0,1,0,0,D
HTtexts,HT 47,Haghia Triada,tablet,a.1-2,349,KU-PA3-NA-TU,,20,,0,1,0,0,D
HTtexts,HT 47,Haghia Triada,tablet,a.3,350,DU,,20,,0,1,0,0,D
HTtexts,HT 47,Haghia Triada,tablet,a.3-4,351,PI,,10,,0,1,0,0,D
HTtexts,HT 47,Haghia Triada,tablet,a.5,352,,,5,,0,1,0,0,D
HTtexts,HT 1.4,Haghia Triada,tablet,a.2,353,TA-NA-TI,,1,,0,1,0,0,D
HTtexts,HT 1.4,Haghia Triada,tablet,a.3,354,RI,,1,,0,1,0,0,D
HTtexts,HT 1.4,Haghia Triada,tablet,a.4,355,vesst.,,1,,0,1,0,0,D
HTtexts,HT 1.4,Haghia Triada,tablet,a.4,356,TI-DU-NI,,1,,0,1,0,0,D
HTtexts,HT 1.4,Haghia Triada,tablet,a.5,357,SI-RA,,1,,0,1,0,0,D
HTtexts,HT 1.4,Haghia Triada,tablet,a.6,358,A-RU,,1,,0,0,0,0,D
HTtexts,HT 1.4,Haghia Triada,tablet,a.6,359,,,1,,0,1,0,0,D
HTtexts,HT 1.4,Haghia Triada,tablet,a.6,360,*312,,1,,0,0,0,0,D
HTtexts,HT 1.4,Haghia Triada,tablet,a.6-7,361,KU-PA3-NU,,1,,0,0,0,0,D
HTtexts,HT 1.4,Haghia Triada,tablet,a.7,362,TU-SU-PU2,,1,,0,0,0,0,D
HTtexts,HT 1.4,Haghia Triada,tablet,a.8,363,vest.,,5,,0,1,1,0,D
HTtexts,HT 1.4,Haghia Triada,tablet,a.8,364,TU,,4,,0,0,0,0,D
HTtexts,HT 1.4,Haghia Triada,tablet,a.8,365,KI,,1,,0,1,0,0,D
HTtexts,HT 50,Haghia Triada,tablet,a.2,366,,,,E,0,1,0,0,D
HTtexts,HT 50,Haghia Triada,tablet,a.2,367,OLE+KI *618,,,E,0,0,0,0,D
HTtexts,HT 50,Haghia Triada,tablet,a.2,368,OLE+MI *622,,,J,0,0,0,0,D
HTtexts,HT 50,Haghia Triada,tablet,a.3,369,*304,,1,J,0,1,0,0,D
HTtexts,HT 50,Haghia Triada,tablet,a.4,370,OLIV,,3,,0,1,0,0,D
HTtexts,HT 50,Haghia Triada,tablet,a.4,371,OLIV+TU *587,,,EF,0,0,0,0,D
HTtexts,HT 50,Haghia Triada,tablet,b.3,372,vest.,OLE+DI *608,1,,0,1,1,0,D
HTtexts,HT 51,Haghia Triada,tablet,a.1,373,,,5,,0,1,0,0,D
HTtexts,HT 51,Haghia Triada,tablet,a.2,374,SE,,64,,0,1,0,0,D
HTtexts,HT 51,Haghia Triada,tablet,b.1,375,KU-ME-TA,,12,,0,1,0,0,D
HTtexts,HT 51,Haghia Triada,tablet,b.2,376,ZU-DU,,,JF,0,1,0,0,D
HTtexts,HT 52,Haghia Triada,tablet,a.2,377,,,4,,0,1,0,0,D
HTtexts,HT 52,Haghia Triada,tablet,b.1,378,NE,GRA,201,,0,1,0,0,D
HTtexts,HT 6b.5-6,Haghia Triada,za,a.3,379,,,40,,0,1,0,0,D
HTtexts,HT 6b.5-6,Haghia Triada,za,a.3,380,,,100,,0,1,0,0,D
HTtexts,HT 6b.5-6,Haghia Triada,za,b.2,381,,,18,,0,1,0,0,D
HTtexts,HT 54,Haghia Triada,gorila,b.1,382,,,4,,0,1,0,0,D
HTtexts,HT 55,Haghia Triada,tablet,a.1,383,MA-RE,,1,,0,1,0,0,D
HTtexts,HT 55,Haghia Triada,tablet,a.2,384,*301,,1,,0,1,0,0,D
HTtexts,HT 55,Haghia Triada,tablet,a.2,385,SI-RU,,1,,0,0,0,0,D
HTtexts,HT 55,Haghia Triada,tablet,a.3,386,TU,,1,,0,1,0,0,D
HTtexts,HT 55,Haghia Triada,tablet,b.1,387,TE,,1,,0,1,0,0,D
HTtexts,HT 55,Haghia Triada,tablet,b.2,388,RI-JA,,1,,0,1,0,0,D
HTtexts,HT 56,Haghia Triada,tablet,a.2,389,,,11,J,0,1,0,0,D
HTtexts,HT 56,Haghia Triada,tablet,b.1,390,OLE+KI *618,,20,,0,1,0,0,D
HTtexts,HT 57,Haghia Triada,tablet,a.1,391,,,1,,0,1,0,0,D
HTtexts,HT 57,Haghia Triada,tablet,a.3,392,,,,F,0,1,0,0,D
HTtexts,HT 57,Haghia Triada,tablet,b.1,393,*305,,8,,0,1,0,0,D
HTtexts,HT 58,Haghia Triada,tablet,.2,394,OLE+U *610,,19,,0,0,0,0,D
HTtexts,HT 58,Haghia Triada,tablet,.3,395,OLE+E *613,,3,,0,1,0,0,D
HTtexts,HT 58,Haghia Triada,tablet,.3,396,OLIV,,41,,0,0,0,0,D
HTtexts,HT 59,Haghia Triada,tablet,.1,397,OLE+RI *614,,,K,0,1,0,0,D
HTtexts,HT 59,Haghia Triada,tablet,.2,398,,,,K,0,1,0,0,D
HTtexts,HT 59,Haghia Triada,tablet,.2,399,VINa,,,K,0,0,0,0,D
HTtexts,HT 59,Haghia Triada,tablet,.2,400,OLE,,5,,0,0,0,0,D
HTtexts,HT 61,Haghia Triada,tablet,.1,401,MI-TI,GRA+KU *579,6,,0,1,0,0,D
HTtexts,HT 62,Haghia Triada,tablet,.2,402,NA,GRA,15,E,0,1,0,0,D
HTtexts,HT 62,Haghia Triada,tablet,.2,403,KA-KU,,4,,0,1,0,0,D
HTtexts,HT 62,Haghia Triada,tablet,.3,404,,,18,,0,1,0,0,D
HTtexts,HT 62,Haghia Triada,tablet,.3,405,Ib-TI,,6,,0,1,0,0,D
HTtexts,HT 62,Haghia Triada,tablet,.4,406,,,4,E,0,1,0,0,D
HTtexts,HT 62,Haghia Triada,tablet,.5,407,VIR,,4,,0,1,0,0,D
HTtexts,HT 62,Haghia Triada,tablet,.6,408,NU,,17,,0,1,0,0,D
HTtexts,HT 62,Haghia Triada,tablet,.7,409,,,25,,0,1,0,0,D
HTtexts,HT 62,Haghia Triada,tablet,.2,410,,,1,,0,1,0,0,D
HTtexts,HT 62,Haghia Triada,tablet,.3,411,,,8,,0,1,0,0,D
HTtexts,HT 62,Haghia Triada,tablet,.4,412,,,28,,0,1,0,0,D
HTtexts,HT 63,Haghia Triada,tablet,.1,413,*305 TE,,1,,0,0,0,0,D
HTtexts,HT 63,Haghia Triada,tablet,.1,414,KA-TI,,1,,0,0,0,0,D
HTtexts,HT 63,Haghia Triada,tablet,.2,415,ZU,,2,,0,1,0,0,D
HTtexts,HT 8,Haghia Triada,tablet,.2,416,NA,,2,,0,1,0,0,D
HTtexts,HT 8,Haghia Triada,tablet,.4,417,,,3,,0,1,0,0,D
HTtexts,HT 8,Haghia Triada,tablet,.4,418,CAPm,,6,,0,0,0,0,D
HTtexts,HT 66,Haghia Triada,tablet,.2,419,DI,,2,,0,1,0,0,D
HTtexts,HT 66,Haghia Triada,tablet,.4,420,RE,,1,,0,1,0,0,D
HTtexts,HT 67,Haghia Triada,tablet,.2,421,KU-RO,,420,,0,1,0,1,D
HTtexts,HT 67,Haghia Triada,tablet,.3,422,FIC TE,,400,,0,1,0,0,D
HTtexts,HT 68,Haghia Triada,tablet,.2,423,,,4,,0,1,0,0,D
HTtexts,HT 69,Haghia Triada,tablet,.1,424,,,5,,0,1,0,0,D
HTtexts,HT 69,Haghia Triada,tablet,.1,425,DI,,8,,0,1,0,0,D
HTtexts,HT 69,Haghia Triada,tablet,.2,426,MA-DI,,4,,0,1,0,0,D
HTtexts,HT 69,Haghia Triada,tablet,.3,427,DI,,12,,0,1,0,0,D
HTtexts,HT 70+151,Haghia Triada,tablet,.1,428,FIC TE,,30,,0,1,0,0,D
HTtexts,HT 70+151,Haghia Triada,tablet,.2,429,QA-*118-SA,,2,E,0,1,0,0,D
HTtexts,HT 70+151,Haghia Triada,tablet,.3,430,I,,3,,0,1,0,0,D
HTtexts,HT 73,Haghia Triada,tablet,.2,431,KU-RO,,20,,0,1,0,1,D
HTtexts,HT 79,Haghia Triada,tablet,.2,432,TU-PA-RI,,1,,0,1,0,0,D
HTtexts,HT 79,Haghia Triada,tablet,.2,433,TU,,3,,0,1,0,0,D
HTtexts,HT 79,Haghia Triada,tablet,.3,434,ZU,,3,,0,1,0,0,D
HTtexts,HT 81,Haghia Triada,tablet,.1,435,A-SE,MI+JA+RU *550,,H,0,1,0,0,D
HTtexts,KH 12.3),Khania,tablet,a.2,436,DA-RI-DA,,12,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,a.2,437,PA3-NI,,12,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,a.3,438,U-*325-ZA,,6,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,a.3-4,439,DA-SI-*118,,24,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,a.4,440,KU-ZU-NI,,5,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,a.5,441,TE-KE,,3,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,a.5,442,DA-RE,,4,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,a.6,443,KU-RO,,66,,0,1,0,1,D
HTtexts,KH 12.3),Khania,tablet,b.1-2,444,KI-RE-TA2,,1,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,b.2,445,QE-KA,,1,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,b.2,446,PA,,1,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,b.2-3,447,TE-TU,,1,,0,1,0,0,D
HTtexts,KH 12.3),Khania,tablet,b.3,448,KA,,1,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,b.3,449,DI,,1,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,b.3,450,ME-ZA,,1,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,b.4,451,RE-DI-SE,,1,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,b.4-5,452,WA-DU-NI-MI,,1,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,b.5,453,MA-DI,,1,,0,0,0,0,D
HTtexts,KH 12.3),Khania,tablet,b.5-6,454,QA-*310-I,,1,,0,0,0,0,D
HTtexts,HT 86,Haghia Triada,tablet,a.1-2,455,KU-NI-SU,GRA+K+L2 *584,20,,0,0,0,0,D
HTtexts,HT 86,Haghia Triada,tablet,a.2,456,SA-RU,,20,,0,0,0,0,D
HTtexts,HT 86,Haghia Triada,tablet,a.3,457,DI-DE-RU,,20,,0,0,0,0,D
HTtexts,HT 86,Haghia Triada,tablet,a.3,458,QA-RA2-WA,,10,,0,0,0,0,D
HTtexts,HT 86,Haghia Triada,tablet,a.4,459,DA-ME,GRA+B *580,20,,0,0,0,0,D
HTtexts,HT 86,Haghia Triada,tablet,a.5,460,MI-NU-TE,,20,,0,0,0,0,D
HTtexts,HT 86,Haghia Triada,tablet,b.1-2,461,KU-NI-SU,GRA+K+L2 *584,20,,0,1,0,0,D
HTtexts,HT 86,Haghia Triada,tablet,b.2,462,SA-RU,,20,,0,1,0,0,D
HTtexts,HT 87,Haghia Triada,tablet,.2,463,PI-TA-KE-SI,,1,,0,0,0,0,D
HTtexts,HT 87,Haghia Triada,tablet,.3,464,JA-RE-MI,,1,,0,0,0,0,D
HTtexts,HT 87,Haghia Triada,tablet,.3,465,DI-KI-SE,,1,,0,0,0,0,D
HTtexts,HT 87,Haghia Triada,tablet,.4,466,QE-SU-PU,,1,,0,0,0,0,D
HTtexts,HT 87,Haghia Triada,tablet,.4,467,KU-RU-KU,,1,,0,0,0,0,D
HTtexts,HT 87,Haghia Triada,tablet,.5,468,A-RA--A-TU,,1,,0,1,0,0,D
HTtexts,HT 117,Haghia Triada,tablet,.1,469,A-DU,VIR+KA *568,20,,0,0,0,0,D
HTtexts,HT 117,Haghia Triada,tablet,.1-2,470,RE-ZA,,6,,0,0,0,0,D
